0.289198606271777,0,=-0.2941*A12*A12*A12*A12+ 5.7446*A12*A12*A12 - 40.396*A12*A12 + 108.91*A12-25.884,0.00743008370687999,=( -0.2941*4*A12*A12*A12 + 5.7446*3*A12*A12 - 40.396*2*A12 + 108.91)*A12/B12,=1.0781*A12^3 - 17.218*A12^2 + 71.931*A12 - 15.297,= -4.5576*A12^2 + 35.019*A12 - 0.928,=1.017*A12 + 21.458,,,,Intercept,21.46(5.321)***,-0.9280(3.140),-15.297(1.997)***,-25.884(0.9949)***,,0.289198606271777,0.14416093794713655
0.32273519163763,0.871080139372822,=-0.2941*A13*A13*A13*A13+ 5.7446*A13*A13*A13 - 40.396*A13*A13 + 108.91*A13-25.884,0.00891610044825599,=( -0.2941*4*A13*A13*A13 + 5.7446*3*A13*A13 - 40.396*2*A13 + 108.91)*A13/B13,=1.0781*A13^3 - 17.218*A13^2 + 71.931*A13 - 15.297,= -4.5576*A13^2 + 35.019*A13 - 0.928,=1.017*A13 + 21.458,,,,x,1.017(1.291),35.019(2.892)***,71.931(3.546)***,108.91(2.670)***,,0.32273519163763,0.14416649664721806
0.355400696864111,3.83275261324041,=-0.2941*A14*A14*A14*A14+ 5.7446*A14*A14*A14 - 40.396*A14*A14 + 108.91*A14-25.884,0.0106993205379071,=( -0.2941*4*A14*A14*A14 + 5.7446*3*A14*A14 - 40.396*2*A14 + 108.91)*A14/B14,=1.0781*A14^3 - 17.218*A14^2 + 71.931*A14 - 15.297,= -4.5576*A14^2 + 35.019*A14 - 0.928,=1.017*A14 + 21.458,,,,x^2,-,-4.5576(0.3788)***,-17.218(1.129)***,-40.396(1.516)***,,0.355400696864111,0.1568103973158158
0.401567944250871,7.3170731707317,=-0.2941*A15*A15*A15*A15+ 5.7446*A15*A15*A15 - 40.396*A15*A15 + 108.91*A15-25.884,0.0128391846454886,=( -0.2941*4*A15*A15*A15 + 5.7446*3*A15*A15 - 40.396*2*A15 + 108.91)*A15/B15,=1.0781*A15^3 - 17.218*A15^2 + 71.931*A15 - 15.297,= -4.5576*A15^2 + 35.019*A15 - 0.928,=1.017*A15 + 21.458,,,,x^3,-,-,1.0781(0.09485)***,5.7446(0.2956)***,,0.401567944250871,0.15301995672141644
0.477787456445993,16.2020905923344,=-0.2941*A16*A16*A16*A16+ 5.7446*A16*A16*A16 - 40.396*A16*A16 + 108.91*A16-25.884,0.0154070215745863,=( -0.2941*4*A16*A16*A16 + 5.7446*3*A16*A16 - 40.396*2*A16 + 108.91)*A16/B16,=1.0781*A16^3 - 17.218*A16^2 + 71.931*A16 - 15.297,= -4.5576*A16^2 + 35.019*A16 - 0.928,=1.017*A16 + 21.458,,,,x^4,-,-,-,-0.2941(0.01849)***,,0.477787456445993,0.16257750117362435
0.547909407665505,21.4285714285714,=-0.2941*A17*A17*A17*A17+ 5.7446*A17*A17*A17 - 40.396*A17*A17 + 108.91*A17-25.884,0.0184884258895036,=( -0.2941*4*A17*A17*A17 + 5.7446*3*A17*A17 - 40.396*2*A17 + 108.91)*A17/B17,=1.0781*A17^3 - 17.218*A17^2 + 71.931*A17 - 15.297,= -4.5576*A17^2 + 35.019*A17 - 0.928,=1.017*A17 + 21.458,,,,N,44,44,44,44,,0.547909407665505,0.16038217483655798
0.655923344947735,31.5331010452961,=-0.2941*A18*A18*A18*A18+ 5.7446*A18*A18*A18 - 40.396*A18*A18 + 108.91*A18-25.884,0.0221861110674043,=( -0.2941*4*A18*A18*A18 + 5.7446*3*A18*A18 - 40.396*2*A18 + 108.91)*A18/B18,=1.0781*A18^3 - 17.218*A18^2 + 71.931*A18 - 15.297,= -4.5576*A18^2 + 35.019*A18 - 0.928,=1.017*A18 + 21.458,,,,r^2,0.0146,0.7825,0.9486,0.9931,,0.655923344947735,0.15597748523985788
0.764808362369338,37.4564459930313,=-0.2941*A19*A19*A19*A19+ 5.7446*A19*A19*A19 - 40.396*A19*A19 + 108.91*A19-25.884,0.0266233332808852,=( -0.2941*4*A19*A19*A19 + 5.7446*3*A19*A19 - 40.396*2*A19 + 108.91)*A19/B19,=1.0781*A19^3 - 17.218*A19^2 + 71.931*A19 - 15.297,= -4.5576*A19^2 + 35.019*A19 - 0.928,=1.017*A19 + 21.458,,,,(std. error in parentheses),,,,,,0.764808362369338,0.1441563210560224
0.896341463414634,46.6898954703832,=-0.2941*A20*A20*A20*A20+ 5.7446*A20*A20*A20 - 40.396*A20*A20 + 108.91*A20-25.884,0.0319479999370622,=( -0.2941*4*A20*A20*A20 + 5.7446*3*A20*A20 - 40.396*2*A20 + 108.91)*A20/B20,=1.0781*A20^3 - 17.218*A20^2 + 71.931*A20 - 15.297,= -4.5576*A20^2 + 35.019*A20 - 0.928,=1.017*A20 + 21.458,,,,Significance,,,,,,0.896341463414634,0.12228903734678327
1.06620209059233,55.0522648083623,=-0.2941*A21*A21*A21*A21+ 5.7446*A21*A21*A21 - 40.396*A21*A21 + 108.91*A21-25.884,0.0383375999244747,=( -0.2941*4*A21*A21*A21 + 5.7446*3*A21*A21 - 40.396*2*A21 + 108.91)*A21/B21,=1.0781*A21^3 - 17.218*A21^2 + 71.931*A21 - 15.297,= -4.5576*A21^2 + 35.019*A21 - 0.928,=1.017*A21 + 21.458,,,,* 0.05,,,,,,1.06620209059233,0.08276304280231164
